"","state_abbreviation","county_name","release_year.x","smoke15","release_year.y","smoke20"
"2075","ND","traill_county",2015,0.132,2020,0.1628640296
"2076","ND","walsh_county",2015,0.156,2020,0.1575968023
"2077","ND","ward_county",2015,0.178,2020,0.1757055618
"2078","ND","wells_county",2015,0.154,2020,0.1393377639
"2079","ND","williams_county",2015,0.3,2020,0.2010852288
"2080","OH","ohio",2015,0.212,2020,0.2113145981
"2081","OH","adams_county",2015,0.251,2020,0.2428219203
"2082","OH","allen_county",2015,0.229,2020,0.2018441812
"2083","OH","ashland_county",2015,0.226,2020,0.1883777616
"2084","OH","ashtabula_county",2015,0.295,2020,0.2127571775
"2085","OH","athens_county",2015,0.303,2020,0.2003160937
"2086","OH","auglaize_county",2015,0.155,2020,0.1745495022
"2087","OH","belmont_county",2015,0.216,2020,0.1749012387
"2088","OH","brown_county",2015,0.363,2020,0.2058649772
"2089","OH","butler_county",2015,0.227,2020,0.1824021455
"2090","OH","carroll_county",2015,0.233,2020,0.1836994989
"2091","OH","champaign_county",2015,0.191,2020,0.1845516824
"2092","OH","clark_county",2015,0.278,2020,0.2140277483
"2093","OH","clermont_county",2015,0.235,2020,0.1854045965
"2094","OH","clinton_county",2015,0.19,2020,0.1950981204
"2095","OH","columbiana_county",2015,0.216,2020,0.2096568391
"2096","OH","coshocton_county",2015,0.208,2020,0.2198392454
"2097","OH","crawford_county",2015,0.321,2020,0.1996641029
"2098","OH","cuyahoga_county",2015,0.187,2020,0.2003452224
"2099","OH","darke_county",2015,0.181,2020,0.1842348452
"2100","OH","defiance_county",2015,0.214,2020,0.1753635912
"2101","OH","delaware_county",2015,0.123,2020,0.1501513133
"2102","OH","erie_county",2015,0.196,2020,0.1822507143
"2103","OH","fairfield_county",2015,0.197,2020,0.1735112124
"2104","OH","fayette_county",2015,0.314,2020,0.2136166737
"2105","OH","franklin_county",2015,0.197,2020,0.1993468173
"2106","OH","fulton_county",2015,0.255,2020,0.1719562724
"2107","OH","gallia_county",2015,0.305,2020,0.208959201
"2108","OH","geauga_county",2015,0.17,2020,0.1690799141
"2109","OH","greene_county",2015,0.164,2020,0.1756976616
"2110","OH","guernsey_county",2015,0.297,2020,0.2156750654
"2111","OH","hamilton_county",2015,0.189,2020,0.1932735723
"2112","OH","hancock_county",2015,0.188,2020,0.1836650792
"2113","OH","hardin_county",2015,0.305,2020,0.2085770696
"2114","OH","harrison_county",2015,0.342,2020,0.2020481313
"2115","OH","henry_county",2015,0.204,2020,0.1673563503
"2116","OH","highland_county",2015,0.266,2020,0.2102798261
"2117","OH","hocking_county",2015,0.245,2020,0.1980512713
"2118","OH","holmes_county",2015,NA,2020,0.1834580588
"2119","OH","huron_county",2015,0.31,2020,0.1930712593
"2120","OH","jackson_county",2015,0.274,2020,0.2320327975
"2121","OH","jefferson_county",2015,0.293,2020,0.2069979982
"2122","OH","knox_county",2015,0.207,2020,0.1747842205
"2123","OH","lake_county",2015,0.205,2020,0.1739170066
"2124","OH","lawrence_county",2015,0.263,2020,0.2122757531
"2125","OH","licking_county",2015,0.23,2020,0.1871606034
"2126","OH","logan_county",2015,0.218,2020,0.1866302919
"2127","OH","lorain_county",2015,0.214,2020,0.1817869393
"2128","OH","lucas_county",2015,0.223,2020,0.2108733466
"2129","OH","madison_county",2015,0.254,2020,0.185181402
"2130","OH","mahoning_county",2015,0.221,2020,0.1988956693
"2131","OH","marion_county",2015,0.259,2020,0.2135787562
"2132","OH","medina_county",2015,0.146,2020,0.1593706745
"2133","OH","meigs_county",2015,0.397,2020,0.2224276837
"2134","OH","mercer_county",2015,0.149,2020,0.1551563404
"2135","OH","miami_county",2015,0.177,2020,0.1775502818
"2136","OH","monroe_county",2015,NA,2020,0.1940734798
"2137","OH","montgomery_county",2015,0.208,2020,0.2019898679
"2138","OH","morgan_county",2015,0.221,2020,0.2165155901
"2139","OH","morrow_county",2015,0.321,2020,0.1852271887
"2140","OH","muskingum_county",2015,0.225,2020,0.1975511989
"2141","OH","noble_county",2015,NA,2020,0.171920752
"2142","OH","ottawa_county",2015,0.261,2020,0.1666343645
"2143","OH","paulding_county",2015,0.206,2020,0.1741108623
"2144","OH","perry_county",2015,0.254,2020,0.2039715243
"2145","OH","pickaway_county",2015,0.209,2020,0.1985919386
"2146","OH","pike_county",2015,0.259,2020,0.2105498479
"2147","OH","portage_county",2015,0.277,2020,0.1889022924
"2148","OH","preble_county",2015,0.223,2020,0.1849134867
"2149","OH","putnam_county",2015,NA,2020,0.1620023342
"2150","OH","richland_county",2015,0.254,2020,0.2120758442
"2151","OH","ross_county",2015,0.329,2020,0.2188014805
"2152","OH","sandusky_county",2015,0.245,2020,0.2015459292
"2153","OH","scioto_county",2015,0.339,2020,0.2230239851
"2154","OH","seneca_county",2015,0.188,2020,0.1938631424
"2155","OH","shelby_county",2015,0.192,2020,0.1804068886
"2156","OH","stark_county",2015,0.219,2020,0.1900400692
"2157","OH","summit_county",2015,0.187,2020,0.184839474
"2158","OH","trumbull_county",2015,0.247,2020,0.1967625288
"2159","OH","tuscarawas_county",2015,0.221,2020,0.1801609958
"2160","OH","union_county",2015,0.185,2020,0.1792236227
"2161","OH","van_wert_county",2015,0.179,2020,0.1815657755
"2162","OH","vinton_county",2015,0.205,2020,0.2234485112
"2163","OH","warren_county",2015,0.141,2020,0.1522808546
"2164","OH","washington_county",2015,0.199,2020,0.1804809864
"2165","OH","wayne_county",2015,0.172,2020,0.1746726679
"2166","OH","williams_county",2015,0.235,2020,0.1966299646
"2167","OH","wood_county",2015,0.145,2020,0.1687128749
"2168","OH","wyandot_county",2015,0.268,2020,0.1856842334
"2169","OK","oklahoma",2015,0.241,2020,0.2014787789
"2170","OK","adair_county",2015,0.304,2020,0.2774440862
"2171","OK","alfalfa_county",2015,0.203,2020,0.1686908668
"2172","OK","atoka_county",2015,0.225,2020,0.2087430297
"2173","OK","beaver_county",2015,0.286,2020,0.1545170714
"2174","OK","beckham_county",2015,0.272,2020,0.1795890217
"2175","OK","blaine_county",2015,0.203,2020,0.1827360138
"2176","OK","bryan_county",2015,0.259,2020,0.2025215519
"2177","OK","caddo_county",2015,0.265,2020,0.2035945048
"2178","OK","canadian_county",2015,0.209,2020,0.1452099954
"2179","OK","carter_county",2015,0.228,2020,0.1970563631
"2180","OK","cherokee_county",2015,0.263,2020,0.2239833561
"2181","OK","choctaw_county",2015,0.271,2020,0.2288581305
"2182","OK","cimarron_county",2015,NA,2020,0.1704449279
"2183","OK","cleveland_county",2015,0.209,2020,0.155001384
"2184","OK","coal_county",2015,0.228,2020,0.1981905283
"2185","OK","comanche_county",2015,0.296,2020,0.1953476234
"2186","OK","cotton_county",2015,0.31,2020,0.1801957071
"2187","OK","craig_county",2015,0.211,2020,0.2119801276
"2188","OK","creek_county",2015,0.315,2020,0.1866203586
"2189","OK","custer_county",2015,0.162,2020,0.1812461037
"2190","OK","delaware_county",2015,0.248,2020,0.2099454953
"2191","OK","dewey_county",2015,0.198,2020,0.1820165682
"2192","OK","ellis_county",2015,0.202,2020,0.1772802342
"2193","OK","garfield_county",2015,0.235,2020,0.1739171859
"2194","OK","garvin_county",2015,0.252,2020,0.2028588157
"2195","OK","grady_county",2015,0.273,2020,0.1897143466
"2196","OK","grant_county",2015,NA,2020,0.1515083958
"2197","OK","greer_county",2015,0.306,2020,0.2022933695
"2198","OK","harmon_county",2015,NA,2020,0.169866102
"2199","OK","harper_county",2015,NA,2020,0.1623817863
"2200","OK","haskell_county",2015,0.139,2020,0.2088876005
"2201","OK","hughes_county",2015,0.368,2020,0.2070645025
"2202","OK","jackson_county",2015,0.229,2020,0.1744760442
"2203","OK","jefferson_county",2015,0.274,2020,0.1913109175
"2204","OK","johnston_county",2015,0.232,2020,0.2066186836
"2205","OK","kay_county",2015,0.204,2020,0.1884165239
"2206","OK","kingfisher_county",2015,0.194,2020,0.1591831017
"2207","OK","kiowa_county",2015,0.276,2020,0.2050600158
"2208","OK","latimer_county",2015,0.223,2020,0.2104117301
"2209","OK","le_flore_county",2015,0.246,2020,0.2170497643
"2210","OK","lincoln_county",2015,0.27,2020,0.1758442648
"2211","OK","logan_county",2015,0.226,2020,0.1769973902
"2212","OK","love_county",2015,0.323,2020,0.17281336
"2213","OK","mcclain_county",2015,0.167,2020,0.1528961197
"2214","OK","mccurtain_county",2015,0.228,2020,0.2182086467
"2215","OK","mcintosh_county",2015,0.28,2020,0.2060713931
"2216","OK","major_county",2015,0.144,2020,0.1539629737
"2217","OK","marshall_county",2015,0.197,2020,0.1880287188
"2218","OK","mayes_county",2015,0.284,2020,0.2087450817
"2219","OK","murray_county",2015,0.286,2020,0.1819819775
"2220","OK","muskogee_county",2015,0.333,2020,0.2127680751
"2221","OK","noble_county",2015,0.257,2020,0.1695238964
"2222","OK","nowata_county",2015,0.248,2020,0.2013798136
"2223","OK","okfuskee_county",2015,0.248,2020,0.2388326339
"2224","OK","oklahoma_county",2015,0.235,2020,0.1741191259
"2225","OK","okmulgee_county",2015,0.228,2020,0.2195987542
"2226","OK","osage_county",2015,0.262,2020,0.1905723796
"2227","OK","ottawa_county",2015,0.336,2020,0.220497563
"2228","OK","pawnee_county",2015,0.248,2020,0.1949964543
"2229","OK","payne_county",2015,0.175,2020,0.1954965327
"2230","OK","pittsburg_county",2015,0.28,2020,0.1966462114
"2231","OK","pontotoc_county",2015,0.267,2020,0.1927143755
"2232","OK","pottawatomie_county",2015,0.308,2020,0.2084464841
"2233","OK","pushmataha_county",2015,0.389,2020,0.2057730965
"2234","OK","roger_mills_county",2015,NA,2020,0.1770353755
"2235","OK","rogers_county",2015,0.254,2020,0.1776991531
"2236","OK","seminole_county",2015,0.264,2020,0.2252070124
"2237","OK","sequoyah_county",2015,0.313,2020,0.233154543
"2238","OK","stephens_county",2015,0.209,2020,0.1713934781
"2239","OK","texas_county",2015,0.157,2020,0.1684910053
"2240","OK","tillman_county",2015,0.177,2020,0.1850454313
"2241","OK","tulsa_county",2015,0.227,2020,0.1759728996
"2242","OK","wagoner_county",2015,0.217,2020,0.1790017633
"2243","OK","washington_county",2015,0.226,2020,0.1704148712
"2244","OK","washita_county",2015,0.252,2020,0.1650613467
"2245","OK","woods_county",2015,0.146,2020,0.1648643133
"2246","OK","woodward_county",2015,0.277,2020,0.1704327488
"2247","OR","oregon",2015,0.162,2020,0.1608781403
"2248","OR","baker_county",2015,0.232,2020,0.150688106
"2249","OR","benton_county",2015,0.108,2020,0.1327546083
"2250","OR","clackamas_county",2015,0.146,2020,0.1319099657
"2251","OR","clatsop_county",2015,0.183,2020,0.1512529777
"2252","OR","columbia_county",2015,0.193,2020,0.1514818122
"2253","OR","coos_county",2015,0.261,2020,0.1672462583
"2254","OR","crook_county",2015,0.207,2020,0.1669776132
"2255","OR","curry_county",2015,0.213,2020,0.1506597262
"2256","OR","deschutes_county",2015,0.123,2020,0.1357548159
"2257","OR","douglas_county",2015,0.241,2020,0.154785148
"2258","OR","gilliam_county",2015,NA,2020,0.1409471012
"2259","OR","grant_county",2015,0.256,2020,0.1467959224
"2260","OR","harney_county",2015,NA,2020,0.1627500032
"2261","OR","hood_river_county",2015,0.096,2020,0.148258554
"2262","OR","jackson_county",2015,0.186,2020,0.1791238444
"2263","OR","jefferson_county",2015,0.167,2020,0.1865205667
"2264","OR","josephine_county",2015,0.235,2020,0.1698462923
"2265","OR","klamath_county",2015,0.226,2020,0.1619328746
"2266","OR","lake_county",2015,NA,2020,0.1744999493
"2267","OR","lane_county",2015,0.175,2020,0.1536012982
"2268","OR","lincoln_county",2015,0.239,2020,0.1592215452
"2269","OR","linn_county",2015,0.202,2020,0.165748114
"2270","OR","malheur_county",2015,0.228,2020,0.174741266
"2271","OR","marion_county",2015,0.151,2020,0.1540963136
"2272","OR","morrow_county",2015,0.234,2020,0.1552071555
"2273","OR","multnomah_county",2015,0.135,2020,0.1596206003
"2274","OR","polk_county",2015,0.133,2020,0.1434415125
"2275","OR","sherman_county",2015,NA,2020,0.139253641
"2276","OR","tillamook_county",2015,0.182,2020,0.1487226294
"2277","OR","umatilla_county",2015,0.217,2020,0.1579855328
"2278","OR","union_county",2015,0.145,2020,0.1612262063
"2279","OR","wallowa_county",2015,0.132,2020,0.1410074646
"2280","OR","wasco_county",2015,0.134,2020,0.1563942416
"2281","OR","washington_county",2015,0.119,2020,0.1129474634
"2282","OR","wheeler_county",2015,NA,2020,0.1543835863
"2283","OR","yamhill_county",2015,0.171,2020,0.1471722773
"2284","PA","pennsylvania",2015,0.199,2020,0.187494183
"2285","PA","adams_county",2015,0.21,2020,0.1621508389
"2286","PA","allegheny_county",2015,0.192,2020,0.1699103887
"2287","PA","armstrong_county",2015,0.238,2020,0.1872686884
"2288","PA","beaver_county",2015,0.187,2020,0.1922043187
"2289","PA","bedford_county",2015,0.229,2020,0.1745731673
"2290","PA","berks_county",2015,0.183,2020,0.1658359467
"2291","PA","blair_county",2015,0.232,2020,0.1854206207
"2292","PA","bradford_county",2015,0.214,2020,0.1821948074
"2293","PA","bucks_county",2015,0.164,2020,0.1436976828
"2294","PA","butler_county",2015,0.176,2020,0.1653103444
"2295","PA","cambria_county",2015,0.199,2020,0.1820527473
"2296","PA","cameron_county",2015,0.385,2020,0.1768038197
"2297","PA","carbon_county",2015,0.299,2020,0.179844861
"2298","PA","centre_county",2015,0.122,2020,0.1699430312
"2299","PA","chester_county",2015,0.128,2020,0.1466833922
"2300","PA","clarion_county",2015,0.177,2020,0.1940827456
"2301","PA","clearfield_county",2015,0.186,2020,0.197941987
"2302","PA","clinton_county",2015,0.249,2020,0.1855998371
"2303","PA","columbia_county",2015,0.231,2020,0.1796604016
"2304","PA","crawford_county",2015,0.197,2020,0.2009176964
"2305","PA","cumberland_county",2015,0.149,2020,0.1635033829
"2306","PA","dauphin_county",2015,0.189,2020,0.1852362386
"2307","PA","delaware_county",2015,0.204,2020,0.1491770967
"2308","PA","elk_county",2015,0.293,2020,0.1731327226
"2309","PA","erie_county",2015,0.252,2020,0.2029687559
"2310","PA","fayette_county",2015,0.247,2020,0.2142729988
"2311","PA","forest_county",2015,0.335,2020,0.1952339692
"2312","PA","franklin_county",2015,0.194,2020,0.1815489989
"2313","PA","fulton_county",2015,NA,2020,0.1811410083
"2314","PA","greene_county",2015,0.35,2020,0.1891784578
"2315","PA","huntingdon_county",2015,0.232,2020,0.1864843775
"2316","PA","indiana_county",2015,0.174,2020,0.1913992875
"2317","PA","jefferson_county",2015,0.261,2020,0.1881981169
"2318","PA","juniata_county",2015,0.164,2020,0.1807371342
"2319","PA","lackawanna_county",2015,0.231,2020,0.2030698911
"2320","PA","lancaster_county",2015,0.164,2020,0.1489888061
"2321","PA","lawrence_county",2015,0.209,2020,0.1806883563
"2322","PA","lebanon_county",2015,0.184,2020,0.1587494374
"2323","PA","lehigh_county",2015,0.195,2020,0.1833670459
"2324","PA","luzerne_county",2015,0.246,2020,0.1930799732
"2325","PA","lycoming_county",2015,0.223,2020,0.1931353005
"2326","PA","mc_kean_county",2015,0.269,2020,0.2048597306
"2327","PA","mercer_county",2015,0.229,2020,0.1925281762
"2328","PA","mifflin_county",2015,0.161,2020,0.1932952176
"2329","PA","monroe_county",2015,0.235,2020,0.1737500376
"2330","PA","montgomery_county",2015,0.151,2020,0.1319467788
"2331","PA","montour_county",2015,0.135,2020,0.1611304859
"2332","PA","northampton_county",2015,0.177,2020,0.1608049042
"2333","PA","northumberland_county",2015,0.226,2020,0.19481766
"2334","PA","perry_county",2015,0.139,2020,0.1712686451
"2335","PA","philadelphia_county",2015,0.232,2020,0.2061424941
"2336","PA","pike_county",2015,0.203,2020,0.1622229543
"2337","PA","potter_county",2015,0.179,2020,0.1857739385
"2338","PA","schuylkill_county",2015,0.246,2020,0.1885515271
"2339","PA","snyder_county",2015,0.18,2020,0.1797889109
"2340","PA","somerset_county",2015,0.216,2020,0.1799194137
"2341","PA","sullivan_county",2015,0.237,2020,0.1747370556
"2342","PA","susquehanna_county",2015,0.307,2020,0.1823789019
"2343","PA","tioga_county",2015,0.201,2020,0.1810896009
"2344","PA","union_county",2015,0.226,2020,0.1697286555
"2345","PA","venango_county",2015,0.26,2020,0.1857446573
"2346","PA","warren_county",2015,0.269,2020,0.1893706392
"2347","PA","washington_county",2015,0.198,2020,0.1619930968
"2348","PA","wayne_county",2015,0.189,2020,0.1733541296
"2349","PA","westmoreland_county",2015,0.177,2020,0.1867719958
"2350","PA","wyoming_county",2015,0.268,2020,0.1798528743
"2351","PA","york_county",2015,0.196,2020,0.1623119493
"2352","RI","rhode_island",2015,0.164,2020,0.1494989093
"2353","RI","bristol_county",2015,0.133,2020,0.1243727532
"2354","RI","kent_county",2015,0.188,2020,0.1448754954
"2355","RI","newport_county",2015,0.126,2020,0.1278066589
"2356","RI","providence_county",2015,0.171,2020,0.1446095344
"2357","RI","washington_county",2015,0.141,2020,0.1231839686
"2358","SC","south_carolina",2015,0.203,2020,0.1878839288
"2359","SC","abbeville_county",2015,0.213,2020,0.1732351901
"2360","SC","aiken_county",2015,0.189,2020,0.1491590676
"2361","SC","allendale_county",2015,0.221,2020,0.2222036303
"2362","SC","anderson_county",2015,0.206,2020,0.1754699845
"2363","SC","bamberg_county",2015,0.174,2020,0.178340138
"2364","SC","barnwell_county",2015,0.208,2020,0.1971375931
"2365","SC","beaufort_county",2015,0.168,2020,0.1281883037
"2366","SC","berkeley_county",2015,0.227,2020,0.1575173446
"2367","SC","calhoun_county",2015,0.159,2020,0.1637631603
"2368","SC","charleston_county",2015,0.178,2020,0.1581813466
"2369","SC","cherokee_county",2015,0.282,2020,0.2020630986
"2370","SC","chester_county",2015,0.231,2020,0.198426596
"2371","SC","chesterfield_county",2015,0.236,2020,0.2031060263
"2372","SC","clarendon_county",2015,0.219,2020,0.1905752019
"2373","SC","colleton_county",2015,0.241,2020,0.2055970335
"2374","SC","darlington_county",2015,0.236,2020,0.18676525
"2375","SC","dillon_county",2015,0.211,2020,0.2187283722
"2376","SC","dorchester_county",2015,0.192,2020,0.1711966901
"2377","SC","edgefield_county",2015,0.204,2020,0.166554415
"2378","SC","fairfield_county",2015,0.156,2020,0.1936124333
"2379","SC","florence_county",2015,0.211,2020,0.1804396331
"2380","SC","georgetown_county",2015,0.181,2020,0.1635367116
"2381","SC","greenville_county",2015,0.195,2020,0.1480169972
"2382","SC","greenwood_county",2015,0.226,2020,0.1873348276
"2383","SC","hampton_county",2015,0.189,2020,0.2019513916
"2384","SC","horry_county",2015,0.246,2020,0.1739527235
"2385","SC","jasper_county",2015,0.262,2020,0.2054031789
"2386","SC","kershaw_county",2015,0.222,2020,0.1591129024
"2387","SC","lancaster_county",2015,0.188,2020,0.1576096205
"2388","SC","laurens_county",2015,0.227,2020,0.1960398484
"2389","SC","lee_county",2015,0.164,2020,0.2131882981
"2390","SC","lexington_county",2015,0.199,2020,0.1630420535
"2391","SC","mccormick_county",2015,0.173,2020,0.1677162927
